콘텐츠_ID,content,contents
CNTS_000000000019919,,"['마을 주민들과 제주특별자치도 개발공사가 함께 만드는 아름다운 마을\n\n삼다수마을은 교래리 마을 전체를 새로운 관광지로 조성한다는 목표 아래 지역과 개발공사가 손잡고 탄생시킨 곳이다.\n교래마을은 한라산 부근에 자리 잡은 중산간 마을로 예로부터 다리가 많아서 ‘도리’라고 불리던 곳이다.\n\n300여 명이 살고 있는 이곳은 동남쪽으로는 넓고 푸른 목장지대와 오름이 펼쳐져 있고\n서남쪽으로는 울창한 숲과 계곡이 아름다운 풍경을 이룬다.\n\n천연기념물 산굼부리를 비롯해 제주돌문화공원, 소인국미니월드 등의 인기 관광지가 있다.\n토종닭 유통 특구로, 이를 활용한 다양한 토속 음식점들도 자리 잡고 있어 여행의 다양한 재미를 충족시킬 수 있는 마을이다.\n\n\n이름에서 알 수 있듯, 이곳은 주민들과 삼다수가 함께 만들어 나가는 곳이다.\n삼다수 마을 주민들과 제주특별자치도 개발공사가 마을의 임도를 활용하여 조성한 삼다수 숲길이 그 대표적인 예이다.\n\n녹색농촌체험마을로 지정되어 다양한 프로그램이 운영되고 있으므로 숲길 외에도\n승마, 곶자왈, 삼다수 공장 등을 직접 체험하고 느끼는 여행을 즐길 수 있다.\n\n그 외에도 목각 만들기, 민요 배우기 농사체험 등을 진행할 수 있다.']"
CNTS_200000000009412,,"['오름은 주소가 산지로 되어있어, 내비게이션 검색시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다.\n또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다.\n이에, 오름 방문시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.\n\n\n억새군락으로 잘 알려진 산굼부리의 동쪽으로 약 2km. 조천읍 교래리에는 까끄래기오름이 있다.\n\n50미터 정도의 완만한 경사로 비교적 낮은 오름에 속하는 까끄래기오름은 조릿대와 억새가 군락을 이루고 있어 아름다운 경치를 감상할 수 있다.\n까끄래기오름에는 오름 기슭의 빽빽한 삼나무 숲, 오름 중턱의 무성한 대나무 밭, 오름 정상 부근의 은빛 물결로 출렁이는 억새밭 등 크게 세 가지로 이루어져 있어 다양한 매력의 제주를 만나볼 수 있다.', '오름의 이름과 관련해서는 여느 오름과 같이 여러설이 있지만 ‘까끄래기’라는 특이한 이름은 오름 남쪽이 작은 골짜기를 이루어 깎인데서 유래되었다고 하는 게 맞지 않을까 싶다.\n까끄래기 오름은 비교적 낮은 오름이지만 정상에는 오목한 모양으로 파인 분화구가 있다.\n제주의 여러 오름들 중에 높이가 낮으면서도 비교적 전망이 좋은 곳들은 인기나 선호도를 떠나서 한 번쯤 만나볼 필요가 있다. 주변을 연계할 수 있으면서 교통이 편리한 조건에 포함이 되는 곳 중의 하나가 바로 까끄래기오름이다.']"
CNTS_200000000009501,,"['오름은 주소가 산지로 되어있어, 내비게이션 검색시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다.\n또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다.\n이에, 오름 방문시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.\n\n\n오름의 모양새가 마치 활처럼 생기고, 오름 허리에 활(궁·弓)자 모양의 띠가 둘러져 있어 궁대오름, 한자로 궁대악(弓帶岳)으로 불리는 오름.\n\n궁대오름은 완만한 편이라 누구나 쉽게 오를 수 있고, 보기드문 이중화산체다. 남쪽에서 보면 길게 누워있고, 북쪽에서 보면 북서쪽으로 벌어진 말굽형이며 그 안에는 작은 알오름이 둥그스름하게 솟아올라 있다.\n\n궁대악 일대에는 제주특별자치도가 총사업비 30억원을 투입한 자연생태공원이 있다. 노루와 물새와 맹금류 등 멸종위기종 조류 등 야생동물을 활용한 테마공원을 조성하는 것으로 2014년부터 오름주변 경계울타리 설치를 비롯해 관리 안내소, 배수로 정비, 300여 마리의 노루 방사를 앞두고 노루의 먹이 식물 등 식재, 조류 관찰시설, 전망대 등이 들어서 있다. 현재도 오름 숲속에서 노루의 울음소리가 들리는데 앞으로 추가로 노루가 방사되면 오름 곳곳에서 노루가 뛰노는 모습을 볼 수 있을 것이다.']"
CNTS_000000000018885,,"[""자연을 벗삼아 즐거운 카트체험\n\n송악카트체험장은 제주의 남쪽 해안을 따라서 펼쳐진 올레 10코스 인근에 위치하고 있다.\n카트 체험 시 안전장비가 잘 갖춰져 있어 안심하고 체험할 수 있다.\n\n카트 체험뿐만 아니라 '왕발통' 또한 유명하다. 왕발통은 전기모터로 구동되는 세그웨이인데,\n이를 처음 접해보는 사람들도 친절한 안내와 시범을 보면서,\n쉽게 익혀 바다의 경치가 가득한 코스에서 속도감을 즐길 수 있다.""]"
CONT_000000000500299,,"['1971년 8월 26일 제주도기념물 제4호로 지정되었다.\n삼성재단이 소유하고, 제주시에서 관리한다.\n\n탐라의 고(高),양(良),부(夫) 삼신인(三神人)이 벽랑국(碧浪國)의 삼공주를 배필로 정한 뒤 앞으로 지낼 곳을 정하려고 한라산 북쪽 기슭 쌀손장오리[矢射岳]에서 화살을 쏘았다는 전설이 전해진다.\n\n이때 그 화살이 꽂혔던 돌멩이를 보관한 것이다. 따라서 삼사석을 시사석(矢射石)이라고도 하고 화북동 주민들은 이곳을 살쏜디왓이라고도 한다.\n\n삼사석은 지름이 55cm 정도 되는 2개의 현무암으로 되어 있고,\n이를 보호하는 석칸은 높이 149cm, 앞뒤너비 101cm, 옆너비 67cm이다.']"
CNTS_200000000008012,,['화려하고 역동적이지 않아도 지도에도 나오지 않는 조용한 골목을 걷다가 잠시 쉬어 갈 수 있는 곳. 상명리 정류소부터 상명리동동 정류장까지 이어진 상명북2길을 천천히 걷다 보면 새시물을 찾을 수 있다. 과거 암석 위 높은 지대에서도 물이 마르지 않아 주민들의 식수로 쓰였지만 현재는 정자가 만들어져 쉼터의 역할을 하고 있다.']
CNTS_000000000022883,,"['1950년 6월 25일 한국전쟁이 발발하자, 제주지역 경찰서는 주민 중 일부를 예비검속하여 관할 경찰서・지서별로 집단수용하고 심사와 등급분류를 실시했다.\n예비검속자들을 D, C, B, A 4개 등급으로 분류되었고, 이들 중 D, C 등급 대부분이 제주주둔 계엄사령부,\n즉 해병대사령부에 의해 총살 암매장 되거나 수장 학살되었다.\n특히, 제주경찰서에 연행되어 경찰서 유치장 및 제주읍 주정공장 창고 등에 구금되었던 제주읍・애월면・조천면 관내 예비검속자 중 D, C 등급으로 분류된\n예비검속자들은 7월 16일 ~ 8월 20일 사이에 제주읍 정뜨르비행장에서 총살당했으며,\n나머지 일부는 제주읍 산지항에서 배에 실려 나가 바다 한가운데서 수장당했다.\n\n\n제주경찰서 관내 예비검속자의 전체 숫자 및 수장 희생자 수는 전혀 관련 기록이 남아 있지 않아서 그 실상을 파악하기 힘들다.\n또한 희생자의 시신을 수습한 유가족이 단 한 명도 없는 실정이다.\n다만 희생 당일 상황을 직접 간접적으로 목격한 사람들의 증언을 통해, 상황을 추정할 뿐이다.\n당시 국민방위군으로 제주항 부두 파견 헌병대에서 경비 근무를 했던 장시용의 증언에 의하면,\n밤 9시경에 50명씩 태운 차 10대가 부두에 도착하여 알몸 차림의 500여 명의 사람들을 배에 태우고 바다로 나갔다가\n두 시간 정도 지나서 빈배로 돌아왔다는 것이다.\n당시 해병대 군무관으로 근무하던 박춘택과 제주항에서 화물선박을 출항시키던 김인평도\n주정공장에 수감되어 있던 상당한 수의 예비검속자를 해군 경비정에 태우고 가서 수장시켰다고 증언하였다.\n\n\n<출처: 제주민예총, 「2014 수장해원상생굿 자료집」, 2014>']"
CNTS_000000000021507,,"['올레 15코스의 시작을 함께하는 작고 아담한 대수포구 \n\n큰물개라는 뜻의 대수포구는 제주시 한림읍 수원리에 있는 작고 아담한 포구로 올레 15코스의 시작점이기도 하다.\n\n한림항과 그리 멀지 않은 곳에 있는 대수포구는 제주테우마을로 불리기도 하며,\n마을어촌계에서 운영하는 테우체험과 테우선상낚시 스킨스쿠버, 원담체험과 함께 다이빙 등 다양한 해상체험을 할 수 있는 곳이기도 하다.\n\n테우선상낚시 외에도 포구방파제에서 낚시를 하는 사람들도 많은 편이다. 포구에 들어서면 보이는 비양도는 작은 포구의 운치를 더한다.\n한림항 쪽으로 난 해안도로를 걷다보면 용천수가 나와 목욕을 할 수 있는 곳도 나온다.', '대수포구는 작은 포구지만 일몰시간에는 그 어느 포구보다 아름다운 석양을 보여준다.\n포구앞바다에서 보이는 비양도와 함께 바다위로 붉은 해가 떨어지는 풍경은 포구처럼 아늑하고 포근한 하늘을 보여준다.\n\n해안도로를 따라 한림항으로 걷다보면 한림시장을 만날 수 있어 산책으로 인해 출출한 배는 이곳에서 채울 수 있다.\n제주시 방향으로는 금능과 협재 해수욕장이 가깝고 서귀포시 방향으로는 한림항이 가까워\n다양한 이동코스를 짜기에도 적합하니 한림을 방문한다면 대수포구의 아담하고 포근한 정취를 느껴보는 것도 좋을 것 같다. ']"
CNTS_000000000021517,,"['천과 바다가 만나는 신비한 포구\n\n금성포구는 애월읍 금성천 하구에 있는 오래된 포구로, 애월읍 서쪽 끝 마을인 금성리와 귀덕리 사이에 자리 잡고 있으며,\n금성천과 바다가 만나는 구간이기 때문에 물이 깨끗하고 맑다는 장점이 있다.\n\n 옛날 마한시대 이전부터 육지와 중국을 왕래하는 선박이 드나들었던 유래가 깊은 포구이다.\n 비교적 한적한 금성포구는 사람이 많아 북적이는 해변과는 다른 분위기를 띄고 있다.', '포구는 꽤 넓은 편으로 동서와 남북 방향으로는 바닷물 유입을 막는 방파제가 있고, 동남쪽으로는 배가 들어올 수 있는 물길이 있다.\n아쉽게도 현재는 하천에서 밀려온 크고 작은 암석들과 토사들이 쌓이면서 포구입구를 막아 어선들은 다른 항구를 이용하고 있다.\n\n인근에는 갈매기와 두루미 등 다양한 새들을 관찰할 수 있는 곽지과물해변과 코발트빛 협재해수욕장이 위치해 있다.\n 금성천과 바다가 합류하는 방향으로 걸어가다 보면 민물이 솟아나는 샘이 있는 남당암수 해안절벽 앞에 웅장한 모습으로 바다를 바라보는 정자가 장관을 이루고 있다.']"
CNTS_200000000014274,,"['놀자개는 제주시 노형동에 위치한 반려견 놀이터다. 반려견을 위한 유치원과 호텔, 미용실도 운 영하는 놀자개는 개별 온돌 난방 시스템을 통해 반려동물의 안락한 잠자리를 마련하였다. 가족인 반려동물의 경우 룸 사이 벽을 열어 같이 즐거운 시간을 지낼 수 있다. 외부 테라스가 있어 반려동물의 즐거운 놀이터가 된다. 햇빛이 가득해 일광욕을 즐기는 반려동물의 인기 장소다. 이뿐만 아니라 반려동물의 건강을 위해 장난감과 호텔을 항시 소독을 진행해 안심할 수 있다. 호텔과 유치원을 이용할 경우 반려동물의 일상을 주기적으로 업로드하여 즐거운 일상을 나눌 수 있다. 반려동물의 미용과 놀이터를 한 번에 즐기고자 하면 놀자개에 방문하는 건 어떨까?']"
CNTS_200000000014289,,"['요기개는 반려동물이 실컷 뛰놀 수 있는 반려견 놀이터다. 실내에는 반려견들의 관절 건강을 위하여 미끄럼 방지 매트가, 실외에는 인조 잔디와 야자 매트가 깔려 있어 실내외 어디서든 신나게 뛰어놀 수 있는 장소이다. 5차 기본접종이 완료된 12kg 이하의 반려견만 입장할 수 있으며, 반려견이 배고프면 먹을 수 있게 다양한 간식들도 판매되고 있다. 요기개는 캔 음료 말고는 판매하지 않으며, 음료나 외부 음식은 배달시켜 이용할 수 있다.']"
CNTS_200000000014276,,['놀멍쉬멍고르멍은 서귀포시 서흥동에 위치한 소형견 전용 애견카페다. 이곳은 견종에 따라 입장 가능 여부가 나뉘니 사전에 확인이 필요하다. 넓고 쾌적한 실내 카페와 반려동물이 마음껏 뛰어놀 수 있도록 천연잔디 운동장이 비치해있다. 흙밭에서 마음껏 뛰놀고 셀프 목욕을 통해 깨끗하게 샤워도 가능하다. 반려견 입장료도 저렴하고 보호자를 위한 음료도 준비되어 있어 반려동물과 여유 있는 시간을 보내기 적합하다.\n\n야외에서 반려동물을 바라볼 수 있도록 캠핑의자 등의 비치를 통해 넉넉한 시간을 즐길 수 있다. 반려동물에 대한 배려가 돋보이고 깔끔한 관리를 통해 위생적이다. 미용과 유치원도 운영하고 있어 마음 놓고 반려동물을 맡길 수 있는 장소다.']
CNTS_200000000014308,,"['개미남은 애견미용, 가위컷, 스타일컷, 노견 미용을 전문으로 하는 곳이다. 고양이는 원장님의 스킬로 마취하지 않고 미용과 목욕이 가능하다. 오픈 미용실이기 때문에 미용하는 모습을 밖에서 볼 수 있다. 원장님이 애견 심리, 행동을 이해하여 미용을 진행하기 때문에 반려동물은 스트레스를 최소화하여 미용할 수 있다. 100% 예약제로 운영하고 있다.']"
