,feature,label
556,천절하시고 붐비지 않아 좋네요^^셔틀 배차시간이 좀 아쉽지만...차도 대부분 신형이고 좋습니다~,1
557,차량 빌리는데 시간이 많이 소요 친절한거 좋은데 설명을 너무 꼼꼼히 해줌 차량 청소는 좀 더 깨끗이 해 줬으면 하지만 저렴하게 빌릴 수 있는 장점 픽업 버스는 근처 렌트카3개 업체 함께 픽업 공항에서 10분 거리,1
558,근처 풍경 좋아요. 막힘 없이 탁 트인 뷰가 좋아요. 그런데 좀 더 다양한 음식점이 더 많으면 좋겠어요. 청귤소바 같은...,1
559,가격이 저렴하고 후기가 악평이라 걱정했는데 나쁘진 않아요. 다만 저렴한거 렌트했더니 기스작렬..크게 신경안썼는데 남편이 악셀이 뻑뻑하다고..어차피 제주는 평속이 50~60이라 예민하진 않으심 불편함 없으실듯합니다,1
560,돌하르팡을 통해서 알게되었는데..차도 깨끗하고~즐거운여행의 동반자였습니다.,1
561,"공항에서 10분 거리에 위치하며 직원분 정말 친절하게 설명해주시고, 반납시에도 지나치게 꼼꼼하게 검사하지 않으시네요. 유도리있는 렌트카인것같습니다. 다음에 또 이용하겠습니다. 근데 네비게이션 속도제한 알림음은 일부러 꺼두셨는지..  속도를 지나쳤는데도 알림이 울리지않아 심히 당황하며 브레이크밟았네요.",1
562,전반적으로 무던한 느낌차량은 깨끗,1
563,별하나도 아까운곳... 렌트카를 최저가로 하면 그런상태의 차를 받아야 하는지... 최악의 차를 경험함.. 엑셀는 밟을때마다 소리가 나고 네비는 이상한곳을 안내하기를 반복함.,0
564,아주 편하게 잘  이용했습니다럭키 77777  도보고 행운이 좋았네요,1
565,"기름값 비싸게받고 직원들 기본적인 예의가 안되어있음. 빌리지않는게 최선이고, 이미 빌렸다면 기름채워가세요 여기서 그걸로 장사하는듯. 차상태는 최악이고 밟아도 안나감. 싸구려에는 이유가 있음.공항에서도 멀고 셔틀버스는 누가버린버스인줄 안에담배냄새 썩은내나고 그에맞게 기사님도 불친절. 가격에맞는 저렴한서비스와 매너. 별한개도아까워서 0개로하려니 포스팅이안되네요ㅎ",0
566,제주에 가서 매번 다른 브랜드 타다가 처음으로 빌려본 업체네요..KB국민카드 플랜티넘이 있어서 할인 받아 렌트했고 큰 문제없이 잘타고 다녔네요.. 할인 카드가 없으면 타업체보다는 비쌀것 같네요~암튼 나름 만족입니다~,1
567,직원이 불친절하구 어플에서 확인한 차량옵션이 하나도안맞아요평소 차 관리를 안하시는듯.. 차량이 이상한거같아 밤에 전화했더니 연결두안되요.,0
568,너무 불친절하고 버스 배차가 30분에 한대라니 ㅡ 가스 안 채워온 내가 잘못 했지만 바가지 쓴느낌이네요,0
569,다음에 또  이용하겠습니다~,1
570,"공항에서 멉니다. 셔틀이동 시간 감안하고 이용하시길..그리고 인수시간도 오래걸려요.제주도 렌트카 여러곳 이용해봤지만 보통은 고객 차내 쓰레기 반납시 버릴 수 있도록 해주는데, 아예 가져오지말라고 딱 잘라 말하는 곳 처음…",1
571,자량인도장소및거리괜찮았고요차량상태도양호 하였으며괜찮은것같고 다음에 제주도오면 꼭 이곳 한국렌트카 찾을까싶네요,1
572,후방카메라가 장착된 차량이 안보여요... ㅡㅡ;;있는데 모두 다 배정되어 나간 건지... 떱...그 외엔 다 괜찮은 듯... ^^;;,1
573,진짜 질떨어짐 절대 하지마셈성수기라고 구형소나타를 50만원넘게받고나중에는 측정된가격입니다라고만 하고…,0
574,여기 별로예요! 엄청 불친절함!!! 특히 세차하는 아줌마중에  나이 많으신분 있는데 제일 불친절함! 생수병에 남은 물이 있어서 버리고 있었는데 그옆에 어린이 카시트에 물 조금 튀었다고 난리난리 눈에 보이고도 그러냐면서 갈때까지 난리나는 그옆이 재활용분리함에 분리수거한건데.  고객차량에 설치할 어린이 카시트를 분쓰레기 분리수거함 옆에 둔게 잘못 아닌가요? 암튼 불친절함 공항셔틀버스 운전기사 아저씨도 마찬가지!,0
575,최악 렌트카 낚시장비 있다는 이유로 냄세 난다고  지나가는손님 붙잡고 코로나시기에  트렁크열고 냄새 맞게하는업체 갈이유가 없어요 별하나도  아까운곳,0
576,가격은 괜찮은 듯...셔틀은 경유지 많고 외국인이 노린내 남 ..  인수인계는 빠른편..,1
577,제주 최저가 인것같습니다 4박5 일동안 정말 저렴하게 타고온것같아요가성비 최고입니다  ㅎ  렌터가 업체 홍보는 절대아니고요~,1
578,"차량 내부 깨끗했고, 별문제없이 인수받고 반납하였습니다.",1
579,군더더기없이 깔끔하게 일처리 해주세요,1
580,캐스퍼 신형 좋아요,1
581,차 깨끗에 만족약간의 불 친절은 있었지만ᆢ,1
582,레이차량 에어컨 안됨. 차 60km이상 안나감.다른 렌트카 업체 이용하세요.,0
583,렌트가 업체까지 왕복하는 셔틀버스가 좀 냄새가 심했는데 제가 탄 셔틀만 그랬길 바라며.. 그 것 빼곤 만족합니다.,1
584,가기까지 택시비 왕복 2만원 더듬 제주항 기준차종도 이름은 같지만 뉴k5에서 k5로 타이어도 겨울인데 홈도 없는거 확인 안하면 바로 죽음단기라면 근처에서 하시구 장기라면 꼼꼼히 체크바람,0
585,차량관리가 썩좋진않습니다. (측면타이어긁힘 터짐. 휠긁힘. 타이어 공기압불균형 등),0
586,잘 쓰다 왔어요.,1
587,서비스는 고만 고만..셔틀시간이나 차량 픽업 위치가 많이 불편함,0
588,엉망이고 억지투성의 렌트카 업체!블랙박스도 없이  차대차만 보호한다는 자차보험을 판매한다.이런 엉터리 렌트카업체는 제주도 관광산업계에서 없어져야 한다.,0
589,가격저렴직원들 별로(하는 짓 양아치들 같음)차 별로(드럽고 기스많고 블랙박스 없고 후방카메라 없음),0
590,"차도 깨끗하고 친절, 서비스 신속합니다.",1
591,친절하고 차상태 깨끗해요~~,1
592,"데스크에 있는분 CS교욱필요, 가성비 좋으나,차 상태는 불안(차 창문 간간히 작동 중지!겨울에 창문열고달림, 냄새남)",1
593,소비자기만행위와 상담직원의 불친절 태도에 비추합니다,0
594,후방카메라도 없고 스마트키가 아니여서 비오는데 힘들었어요 썬팅도 색다바래서 뒤유리는 흐리멍텅하게 보이구요ㅠ,1
595,"뭔가 최신 시스템이 갖춰진 듯한 느낌 ㅎㅎ , 차량은 가격과 품질이 비례한다는 것... 사진 잘 찍어둘것 ㅎㅎ",1
596,위치가 공항에서 10분 넘게 걸리네요차고지가 오라동 주변~제가 숙박하는곳이랑 반대방향이라…,1
597,예약만 하면 싸게 차를 빌릴 수 있고 중요한것은 대중교통보다도 싸다.,1
598,버스는정말최악 공항에서 버스타고 20분만에출발하네,1
599,저렴한데 차가 상처가 많은 차를 받았고 후카가 없었습니다. 가성비는 좋아요,1
600,랜트카가싸고좋아요,1
601,후기가 좋지않았지만 나름 괜찮은곳 하지만 차의 상태는 많이 별로임ㅎ,1
602,차들이 저부들 새차 위주로 있는것 같아 시뇌가 갑니다,1
603,특별히 나쁘지 않는 제주도 렌터카. 7시30분 까지 반납하는게 좀 불편했다.,1
604,제주 렌터카인데 공항에서 조금 거리가있음.올레ㅡ아산,1
605,차에서 냄새 살짝나고 세차가 잘안되어 사이드미러가 오후부터 잘안보였음,1
606,"차 깨끗하고,신속한 차량 인수/인계좋습니다.",1
607,친절하고 세심히 안ㄴㅐ해줘서 좋았어요^^,1
608,다 좋은데 셔틀이 너무 안와,1
609,가격저렴 금연차 있음 친절함 셔틀버스 20분간격으로 다님,1
610,창문이 안내려가서 생 고생중칼바람에 ~~불량식품,0
611,사무실 여직원은 무뚝뚝한거 사실임...다른분들은 친절하심...전반적으로 만족함!,1
612,차 관리가 안되어 냄새나고 흠집도 많이 나있음.,0
613,공항서 넘  멀고 차도 상태 안좋다,0
614,친절하고 공항도 가깝고 좋습니다~강츄,1
615,싼 가격때문에 친절 청결?쫌...,1
616,다 좋은데 공항에서 거리가 좀 있네요.,1
617,공항에서 무진장 멀다가격은 매우저렴함 대신  차는 별루드럽고 지저분하고  악셀 발아도  차  안나감,0
618,차가 좀 오래긴하지만 꽤 친절해요,1
619,"직원분 친절하시고, 주차장과 출입구가 넓어 좋습니다.",1
620,친절해요. 단! 차량의 상태가....쬐금....,1
621,가격싸고 친절하고 좋아요,1
622,친절함ㅎㅅㅎ 차량관리상태도 좋음&gt;_&lt;,1
623,시간도 오래 걸리고 직원이 너무 불친절합니다.,0
624,싸게잘이용했어요!,1
625,저렴한 가격에 잘 이용했어요,1
626,저렴하고 편리하게 랜트할 수 있어요,1
627,간소하고 이용하기 용이하네요,1
628,차는 허름고객접대도 영혼이 살짝 없음,1
629,가격만족스러움기다리는 응접실까지친절하려는 직원,1
630,보통이에요.공항하고 10분 거리에 있어요.,0
631,친절하고 가격도조아요,1
632,저렴한렌트 최고,1
633,빠른 일처리 만족합니다,1
634,엄청 불친절해요. 설명도 잘 안 해주시고.. 엄청 불편했습니다.,0
635,좀 더 세심하게 소비자의 니즈에 부응하길,1
636,좋아요,1
637,저렴한 가격과 친절함 최고 입니다~^^,1
638,차량 인수시간이 길다,1
639,싸지만 공항에서 좀 멀어요.,1
640,좋았어요,1
641,편리하고 좋아요,1
642,멀긴해도체계적이네요,1
643,싸게 잘 이용했습니다^^,1
644,친절하고 좋습니다~!!! 가격이 매우 저렴해요~!!,1
645,스피드하게 진행되어 일정을 문제없이 소화함,1
646,보통~~공항에서 쫌 멀어요,0
647,사장님 아주 쿨하군요^^,1
648,친절한렌트카,1
649,제주도에 가면항상  이용~~친절함,1
650,저렴하게 잘 사용했습니다,1
651,아반떼 신형빌려줌ㅋㅋ,1
652,별문제 없음.저렴하고 편리함.,1
653,저렴히 잘 이용 했어요.,1
654,레이는 비추 전반적으로는 괜춘,1
655,사고만업음최고대우최고써비스,1
656,그저그럭 친절한것도 불친절한것도 모르겠음,1
657,보험약관잘보고 계약하세요,0
658,직원들이  그닥 친절하지  않다,1
659,직원분들 너무 착하십니다...ㅠㅠ,1
660,가성비 졸고 처리도 빨라요,1
661,만족합니다,1
662,서비스 최상입니다,1
663,저렴해요,1
664,네비옛날거 ㅜ,0
665,빨리 나와요,1
666,싸고 친절함,1
667,저렴,1
668,직원들 뭣같음,0
669,싸다,1
670,좋았어여,1
671,친절함,1
672,쿨해요,1
673,구림,0
674,보통,1
675,불친절 차엉망,0
676,친절함,1
677,엑센트 빌림...  후짐,0
678,불친절합니다,0
679,순번이 엉망,1
680,괜찮았습니다,1
681,매우 불친절,0
682,그냥저냥,1
683,불친절. 비추.,0
684,불친절,0
685,불친절,0
686,불친절,0
687,We rented a car for several days. The car was nice and everything was ok.Staff could be a bit more friendly…,1
688,"The staff lady was nice, but I disliked the rule that you need 2 years with your drivers license to rent a car... Therefore, 3 stars.…",1
842,먼저 공항셔틀 안와서 전화했더니 길이 막힌다고 변명함. 와서 아저씨가 깜박하고 늦게 오셨다고 해서 그럴수 있다하고 넘어감. 근데 아저씨가 승객들 있는데 교통상황에 대해서 육두문자 사용해서 어린아이들 있는데도 욕하심. 버스는 콤비버스라 짐이 많았던 우리들은 불편했음.그래도 어찌저찌 와서 인수절차밟고 차키 받고 차문 열었는데 뭐가 떨어짐 그래서 뭔가하고 봤더니 담배재였음. 그리고 담배냄새가 차에서 심하게 남.…,0
843,렌트카는 상태가 좋은데 있는 서비스를 잘 몰라서 손님보다 설명을 못해주신 데스크안내분께서 앞으로 더욱 잘 안내해주시면 최고의 렌트카업체로 거듭나리라 생각됩니다. 렌트카정리 사원분의 서비스는 진정 최상입니다. 또 이용하려합니다. 잃어버려서 포기한 물건까지 찾아주시는 서비스에 감동하고 갑니다.,1
844,공항에서 셔틀버스로 10분..렌트카 상태 및 비흡연차라서 더욱 좋았음,1
845,좀 빨리도착해서 30분 일찍 받는데 추가요금 5000원 셔틀버스 운행으로 공항과 렌트카회사를 편하게 이동했습니다,1
846,제주도여행 렌트카 이용중 너무 행복하고 직원분도 아주 친절하셔서 여행올때마다 이용하고싶은 생각이 들었습니다,1
847,12시부터 차 렌트하는데전 타임분이 12시에 차 반납한다고.반납후에 점검하고 세차해서 줄테니까…,0
848,"렌탈 관련 빠른 업무 처리가 돋보이고, 유의사항 관련하여 꼼꼼하게 짚어가며 하나하나 알려준다. 내가 빌리는 시점인 12월 4일 750km 주행한 코나 (신차급 전기차) 로 4일 사용에 178,000원 결제 (완전면책료 +27,000원 포함)",1
849,비대면으로 차량 렌트가 가능함. 터치스크린을 이용하여 렌트 계약함.,1
850,친절합니다.차 상태는 그럭저럭,1
851,"1. 셔틀시간을 잘 지키지 않음2. 직원이 불친절3. 실내가 더러움(담배냄새, 머리카락뭉치, 시트 오염)",0
852,급하게 전날 예약하느라 가격이 많이 올라서 원하는 렌트카회사가 아니라 저럼한 렌트카로 픽~ 공항에서 가까워도 대로변이 아니라 들어가는데 생각보다 걸림~ 키오스크 비대면 체크인 넘 편하고 좋았음! 차외관은 세차되어 깨끗한데. .코로나땜 위생에 민감한 시기에 내부가 넘 더럽고 심지어 사용하덛 빨대도 그대로 있고..물티슈로 여러번 닦고 차사용함. .내부청결도 신경써주세요~~! 반납도 수월하고다른건 좋아요~,1
