STORE_NAME,CATEGORY,STORE_SCORE,STORE_ADDR,TEL,OPEN_CLOSE_TIME,WRITER,CONTENT,CREATED_AT,TYPE,HOMPAGE
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,꽁이럽,"많은 소품샵들을 가봤지만 여기에만 파는것도 많고
종류도 많고 귀여운것도 넘 많아요 좋아요!",21.10.11.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,꽁이럽,스티커 구매했어요 넘귀엽 ㅠㅠ,21.10.11.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,라킴33,이쁘고아름다운공간이에요 웬만한 소품샵뺨침 넘이쁨,21.10.8.금,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,이미희37,예뻐요,21.10.4.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,땅콩2592,ㅇ,21.9.26.일,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,러블리은89,"예쁜거 많아요
다른데 안들리고 소품샵 여기만 와도 될것같아요
다른곳에서 봤던것 모두 있고 가격도 더 싸네요",21.9.26.일,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,우식2,"사장님이 너무 친절하세요~!
다른 소품샵 많이 돌아다녀 봤지만 여기가 제일 마음에 들었어요!!!
다음에 또 방문하겠습니다!!!!",21.9.17.금,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,돔니82,"사장님 너무 친절하세용!!!
많은 소품샵 들렸는데 여기가 찐입니당!!
미리갔는데도 문빨리열어주시고 너무 감사했어영 모두들 여기로 가세용 찐입니당🤞🏻",21.9.17.금,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,뚜비두밤,강추 너무 귀엽,21.8.30.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,김희정792,디자인이 이뻐요,21.8.30.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,라링65,"너무 이쁜게 많아서 다 사고싶었어요 ㅠㅠ
엽서랑 마그넷 이쁜거 많아요!!
판포포구 옆이라 위치도 좋네용ㅋㅋ",21.8.21.토,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,홍효정27,비슷비슷한 소품들만 봤었는데 예쁘고 특이한것들이 너무 많아서 좋았어요 너무 예뻤어요!! 그리고 완전 침절하셨어요!,21.8.5.목,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,수댕잌,제주에서 소품샵 20곳정도 다녀본 거 같은데 이 곳이 제일 좋아요 가격이나...매력이나....,21.7.19.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,인나쀼,귀여운 소품들이 많아요 추천드립니당 굳,21.7.13.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,ys8697,와보고 싶은 곳 드디어 왔네요 ㅎㅎ,21.7.11.일,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,코코밥39,그냥 지나가다가 우연히 들른곳인데 완전 제스타일입니다ㅎㅎ 솔직히 소품샵에서 파는게 다 거기서 거기인데 여기는 다양하고 첨보는 상품들 팔아서 너무 좋았어요!!,21.6.29.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,06277,,21.6.29.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,gum****,분위기 좋고 귀여운게 많네요!!,21.6.25.금,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,봄날뽐날,"아기자기한 소품많고 예쁜거 가득해요 ㅎㅎ 지인들 선물도 사고, 제꺼도 샀어요~ ^^ 들려보세요!",21.5.31.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,blueriver,아기자기하고 볼게 많아요~~~~~,21.5.28.금,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,jae****,한적한 곳에 있는 감성 🙂,21.5.23.일,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,omg55,아기자기하고 귀여운 소품들이 많이 있어요 엽서를 더 사올걸 후회돼요ㅠ,21.5.22.토,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,행복한제주,제주도스러운 키링하나 샀어요 ㅋㅋ,21.5.6.목,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,jae****,예쁘고 감성있는 소품들이 많아요 :) 다음에도 또 방문할 의사 있습니다!,21.5.2.일,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,라임트리16,제주의 예쁜 소품들 구경하고 좋았어요.,21.4.27.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,jel****,너무 귀여운게 많아요ㅎㅎㅎ,21.4.12.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,밥하기싫은주부,귀여운거 많습니다 #디자인에이비,21.4.9.금,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,gypsy,이뻐요,21.3.8.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,잠탱쓰,이쁜거 너무많아용 ㅠㅠ,21.3.7.일,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,슈우우웅12,좋아여,21.2.27.토,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,슈우우웅12,좋아요! 이쁜 소품 많아요~,21.2.27.토,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,몽몽7097,"귀엽구 ... 사랑스러운 것들이 많은 샵 ! 
민트색 펜도  너무  귀여워요 ☺️",21.2.20.토,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,라이코스6,사장님도 친절하시고 살것도 많고 주차공간도 있어서 좋았어요,21.2.14.일,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,yunjin2027,이쁜소품많아요,21.2.11.목,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,신나신나71,좋아요,21.1.31.일,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,you****,굿,21.1.29.금,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,깐깐한토끼,"여행지 가면 기념품 가게는 꼭 들리는 기념품집착녀예요ㅎㅎ 제주 기념품 가게 중에 여기가 물건도 제일 예쁘고 괜찮아요. 싸구려 똑같은 디자인 물건들 아니고 작가님들이 공들여 만든 것들만 모아 놓은 느낌이랄까요? 다른 곳에 없는 물건이 많아요 :) 몇년 전에 왔었는데, 혹시나 싶어서 다시 찾았는데 역시나 여전히 좋네요. 다음에도 제주도 방문하면 또 올게요! 예쁜 선물, 나만의 기념품 찾으시면 여기로 가세요~",21.1.16.토,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,민지4580,가격은 좋은편은 아니지만 여행시 한번쯤들려도 좋은곳이에요,21.1.12.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,김지연4685,너무 그림같이 예쁘고 다 쓸어오고 싶었던곳❤️,21.1.4.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,orange1125,"두번째 방문이에요 
엄청 친절하세요 
여기만큼 예쁜 소품샵은 없는것같아요 
뷰도 예쁘고 외관도 예뻐요",20.12.28.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,JDR,제주도 올때마다 선물사러 옵니다 좋아요,20.12.23.수,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,i am a dreamer,예쁜거 많아요~,20.11.30.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,세젤예34,가게 깔끔하고 아기자기 소품들도 많아요~,20.11.6.금,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,솔5714,예뻐요,20.10.22.목,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,솔5714,예뻐요,20.10.22.목,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,헬로영24,깔끔한 외관에 이어 전시되어 있는 물품또한 깔끔하고 즐거운 기념품쇼핑을 하고왔네요~ 시간있으면 항상들리고싶은 소품샵이예요!👍🏻,20.10.15.목,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,쩡이7680,귀요미천국>< 지갑탈탈,20.9.21.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,스펀지밥77,아기자기한곳 하지만 가격은 안착행,20.9.15.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,kim****,"주변에 뭐가 없어서 직접 찾아가야하는 위치지만 주차 편리하고, 일반적이지 않은 소품들이 많아서 충동구매했네요 ㅎㅎ",20.9.14.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,FormulaS,마감 직전에 가서 돌고래 키링 두개 사왔어요. 다른 소품샵에 없는 아이템들이 많아요 !,20.9.11.금,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,미야1363,너무 좋아,20.8.27.목,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,crestar,제주도의 수많은 소품점에 널린 소품이 아닌 다른 디자인 소품을 판매하고 있어요!!,20.8.22.토,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,조PT,좋아요 좋아요 좋아요,20.8.18.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,dhl****,캐릭터. 이것저것,20.8.18.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,쌤쌤1842,좋아요!좋아요!좋아요~^^,20.8.18.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,cherishu,가 본 기념품샵 중 제일 센스 있고 예쁜 제품들이 많아요.,20.8.18.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,minzin,"예뻐요오오
근데 쩜 비싸요",20.8.18.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,ㅇㅇ5174,많은 소품샵 다녀봤지만 합리적인 가격 처음인듯 👏👏,20.8.10.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,짱효39,#제주서쪽소품샵 #판포소품샵 #디자인에이비,20.7.28.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,ojlcms,희귀템이 제법 많아서 좋아요!,20.7.14.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,she****,친절하구 서비스도 죠쿠 이쁜거 많아용,20.7.14.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,나요미3051,귀여운 컵 샀어요 ㅎㅎ ,20.7.6.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,Plus15,예쁜거마나요,20.7.6.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,sssssseo0,넘넘 예쁘고 예쁘고 예쁩니당!,20.7.6.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,후눈91,물건 아주 좋아요 ,20.6.26.금,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,배현미80, 디자인도 좋고  주차공간 이ㅛ어서 좋아요,20.6.26.금,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,배현미80, 다양한 디자인들이 있고 작가님들의. 독창성이 눈에띄았습니다,20.6.26.금,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,후눈91,이쁘고 즇아요,20.6.26.금,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,오니472,조용하게 구경하기 좋았고 이쁜거 삿어요,20.5.15.금,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,kko****,귀엽고 잘 꾸며져 있어요~,20.5.12.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,myw****,친절하고 예쁜거 많았어요~~,20.2.15.토,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,물푸레50,조아요 ,20.2.3.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,fbc****,조아요 ,20.2.3.월,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,38702,예쁜 소품 넘 많아요,20.2.1.토,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,bamsoome,^^,19.3.5.화,네이버,
디자인에이비,"판촉,기념품","별점
4.57/5",제주 제주시 한경면 판포4길 22,070-7348-8201,,Lable,정말 친절하시고 예쁜 소품들이 많아서 여러가지 구매했어요.친구들이랑 우정반지도 맞추고 선물로 엽서 챙겨주셨는데 너무 예뻐서 또다른 추억이 되었네요,19.2.21.목,네이버,
곱은달사진관,"사진,스튜디오","별점
4.4/5",제주 제주시 조천읍 곱은달길 24,010-4321-3147,,sellenik,"너무 친절하시고 예쁘게 찍어주셔요^^
두번째 방문인데 매번 만족합니다",22.9.27.화,네이버,
곱은달사진관,"사진,스튜디오","별점
4.4/5",제주 제주시 조천읍 곱은달길 24,010-4321-3147,,mimi508,운전면허증 찍어야해서 곱은달사진관을 방문했어요 아주편안하게 사진을 찍을수 있었어요 분위기도 너무 좋아서 부모님 모시고 재방문 할꺼예요 다른스튜디오에서 느낄수없는 분위기 너무 좋았습니다!!! ,22.5.28.토,네이버,
곱은달사진관,"사진,스튜디오","별점
4.4/5",제주 제주시 조천읍 곱은달길 24,010-4321-3147,,아름다운세상을봅니다,근처 마을회관에 주차하세요.,22.5.9.월,네이버,
곱은달사진관,"사진,스튜디오","별점
4.4/5",제주 제주시 조천읍 곱은달길 24,010-4321-3147,,러블리꼼,가족사진 찍기 좋아요,22.3.31.목,네이버,
곱은달사진관,"사진,스튜디오","별점
4.4/5",제주 제주시 조천읍 곱은달길 24,010-4321-3147,,rud****,"만삭사진찍고 
너무 예뻐서 
아이와 다시 찾았어요^^ 
친정하고 사진이 너무 예뻐요 ~",22.2.15.화,네이버,
곱은달사진관,"사진,스튜디오","별점
4.4/5",제주 제주시 조천읍 곱은달길 24,010-4321-3147,,myloves2,"아기두돌기념 가족사진 찍었는데 너무 만족스러워요!
아기때문에 정신없을까봐 걱정했는데....아기 집중도 잘 시켜주시고^^ 빠릿빠릿하게 잘 찍어주셔서 결과물 너무 만족스러워요~ 포장도 느낌있게!
가는길 공사해서 살짝 돌아가긴했지만....ㅜㅜ
뒷마당도 너무 예쁘고~ 배경들이 다 마음에 들었어요! 직원분들도 너무 친절하셨어요~ 
다음에 또 들릴게요^^",21.6.17.목,네이버,
