개방시설명,개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
김해시게이트볼장,김해시게이트볼장,기타,연중무휴,09:00,18:00,09:00,18:00,Y,,,,,300,,게이트볼장,방문+전화,,경상남도 김해시 가야로 245,경상남도 김해시 구산동 660,경상남도 김해시도시개발공사,체육시설관리팀,055-339-8866,www.ghdc.or.kr,35.25679338,128.8773218,2022-06-15,5350000,경상남도 김해시
김해시 X-게임장,김해시 X-게임장,기타,월,09:00,18:00,09:00,18:00,N,,,,,3200,,X-게임장,방문+전화,,경상남도 김해시 삼계로 132,경상남도 김해시 삼계동 9,경상남도 김해시도시개발공사,체육시설관리팀,055-339-6690,www.ghdc.or.kr,35.25679338,128.8773218,2022-06-15,5350000,경상남도 김해시
시민체육공원 다목적구장,시민체육공원,다목적경기장,연중무휴,06:00,22:00,06:00,22:00,N,,,,,20,,농구1면+족구1면,,,경상남도 김해시 가야로 245,경상남도 김해시 구산동 660,경상남도 김해시도시개발공사,체육시설관리팀,055-339-8866,www.ghdc.or.kr,35.25679338,128.8773218,2022-06-15,5350000,경상남도 김해시
시민체육공원 인라인스케이트장,시민체육공원,기타,연중무휴,09:00,22:00,09:00,22:00,N,,,,,40,,인라인스케이트장,,,경상남도 김해시 가야로 245,경상남도 김해시 구산동 660,경상남도 김해시도시개발공사,체육시설관리팀,055-339-8866,www.ghdc.or.kr,35.25679338,128.8773218,2022-06-15,5350000,경상남도 김해시
시민체육공원 축구장,시민체육공원,축구장,연중무휴,09:00,22:00,09:00,22:00,Y,,,,,100,,축구장,인터넷,,경상남도 김해시 삼계로 132,경상남도 김해시 삼계동 9,경상남도 김해시도시개발공사,체육시설관리팀,055-329-2785,www.ghdc.or.kr,35.25679338,128.8773218,2022-06-15,5350000,경상남도 김해시
하키경기장,하키경기장,기타,연중무휴,09:00,18:00,09:00,18:00,Y,,,,,300,,하키경기장,전화,,경상남도 김해시 신어산길 44,경상남도 김해시 삼방동 730,경상남도 김해시도시개발공사,체육시설관리팀,055-338-1421,www.ghdc.or.kr,35.25635391,128.9073731,2022-06-15,5350000,경상남도 김해시
안동체육공원,안동체육공원,축구장,연중무휴,09:00,22:00,09:00,22:00,Y,,,,,100,,축구장,인터넷,,경상남도 김해시 삼안로112번길 20-111,경상남도 김해시 안동 11,경상남도 김해시도시개발공사,체육시설관리팀,055-320-0437,www.ghdc.or.kr,35.24174116,128.9229988,2022-06-15,5350000,경상남도 김해시
생극전천후게이트볼장,전천후게이트볼장,기타,연중무휴,09:00,22:00,09:00,22:00,N,,,,,,3029,,,,충청북도 음성군 생극면 음성로 1642-10,충청북도 음성군 생극면 신양리 374-15,충청북도 음성군청,시설관리사업소,043-871-2484,,37.03468811,127.6078868,2022-06-15,4470000,충청북도 음성군
무극전적 국민관광지 전시실,전승기념관,전시실,월+설 연휴 + 추석 연휴,09:00,18:00,09:00,18:00,N,,,,,,13943,,,,충청북도 음성군 음성읍 생음대로 594,충청북도 음성군 음성읍 소여리 897,충청북도 음성군청,시설관리사업소,043-871-5930,,36.95068328,127.6470132,2022-06-15,4470000,충청북도 음성군
김해시청 대회의실,김해시청,회의실,연중무휴,09:00,18:00,09:00,18:00,Y,2,20000,,,300,,,전화,,경상남도 김해시 김해대로 2401,,경상남도 김해시청,총무과,055-330-3075,www.gimhae.go.kr/yes,35.2287845,128.8898292,2022-06-15,5350000,경상남도 김해시
김해시청 소회의실,김해시청,회의실,연중무휴,09:00,18:00,09:00,18:00,Y,2,20000,,,40,,,전화,,경상남도 김해시 김해대로 2401,,경상남도 김해시청,총무과,055-330-3075,www.gimhae.go.kr/yes,35.2287845,128.8898292,2022-06-15,5350000,경상남도 김해시
진영읍 행정복지센터 강당,진영읍 행정복지센터,강당,토+일+공휴일,09:00,18:00,00:00,00:00,Y,2,10000,2,10000,200,,빔프로젝트+음향시설+책상+의자,방문+전화,,경상남도 김해시 진영읍 여래로20번길 11,경상남도 김해시 진영읍 여래리 700-84,경상남도 김해시청,진영읍,055-359-0195,www.gimhae.go.kr/yes,35.30450237,128.732758,2022-06-15,5350000,경상남도 김해시
진례면 행정복지센터 회의실,진례면 행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,2,10000,2,10000,150,267.3,책상+의자+빔프로젝터,방문+전화,,경상남도 김해시 진례면 진례로 241,경상남도 김해시 진례면 송정리 246-3,경상남도 김해시청,진례면,055-359-1015,www.gimhae.go.kr/yes,35.24906449,128.7477296,2022-06-15,5350000,경상남도 김해시
한림면 행정복지센터 소회의실,한림면 행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,2,10000,2,10000,30,49,빔프로젝트+책상+의자,방문+전화,,경상남도 김해시 한림면 한림로 369,경상남도 김해시 한림면 장방리 333-20,경상남도 김해시청,한림면,055-359-1055,www.gimhae.go.kr/yes,35.32036277,128.8022153,2022-06-15,5350000,경상남도 김해시
한림면 행정복지센터 대회의실,한림면 행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,2,10000,2,10000,150,176.4,빔프로젝트+책상+의자,방문+전화,,경상남도 김해시 한림면 한림로 369,경상남도 김해시 한림면 장방리 333-20,경상남도 김해시청,한림면,055-359-1055,www.gimhae.go.kr/yes,35.32036277,128.8022153,2022-06-15,5350000,경상남도 김해시
생림면 행정복지센터 회의실,생림면 행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,N,,,,,50,150,,,,경상남도 김해시 생림면 봉림로 40,경상남도 김해시 생림면 봉림리 641,경상남도 김해시청,생림면,055-359-1404,www.gimhae.go.kr/yes,35.32818501,128.8492106,2022-06-15,5350000,경상남도 김해시
상동면 행정복지센터 소회의실,상동면 행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,,,,,,,,,,경상남도 김해시 상동면 상동로 554,경상남도 김해시 상동면 대감리 623-3,경상남도 김해시청,상동면,055-359-1443,www.gimhae.go.kr/yes,35.32036277,128.8022153,2022-06-15,5350000,경상남도 김해시
상동면 행정복지센터 대회의실,상동면 행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,,,,,,,,,,경상남도 김해시 상동면 상동로 554,경상남도 김해시 상동면 대감리 623-3,경상남도 김해시청,상동면,055-359-1443,www.gimhae.go.kr/yes,35.32036277,128.8022153,2022-06-15,5350000,경상남도 김해시
대동면 행정복지센터 회의실,대동면 행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,2,20000,2,10000,80,51.4,,,https://www.gimhae.go.kr/yes/05562/05727/05621.web?amode=view&idx=92&cpage=1&sstring=EB8C80EB8F99EBA9B4&stype=name&type=ED9A8CEC9D98EC8BA4,경상남도 김해시 대동면 대동로 610,,경상남도 김해시청,대동면,055-359-1484,www.gimhae.go.kr/yes,35.24199077,128.9805751,2022-06-15,5350000,경상남도 김해시
동상동주민자치센터 회의실,동상동주민자치센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,2,10000,2,10000,25,,,방문,,경상남도 김해시 분성로335번길 34,경상남도 김해시 동상동 868,경상남도 김해시청,동상동,055-359-1511,www.gimhae.go.kr/yes,35.23652758,128.882443,2022-06-15,5350000,경상남도 김해시
동상동행정복지센터 회의실,동상동행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,2,10000,2,10000,70,,빔프로젝터,방문,,경상남도 김해시 호계로517번길 8,경상남도 김해시 동상동 856-1,경상남도 김해시청,동상동,055-359-1511,www.gimhae.go.kr/yes,35.23685369,128.8834573,2022-06-15,5350000,경상남도 김해시
회현동 행정복지센터 동아리방,회현동 행정복지센터,다목적실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,2,10000,1,10000,15,,,인터넷+방문,,경상남도 김해시 가락로63번길 33,경상남도 김해시 봉황동 301-3,경상남도 김해시청,회현동,055-359-1544,www.gimhae.go.kr/yes,35.23149078,128.8784554,2022-06-15,5350000,경상남도 김해시
회현동 행정복지센터 소회의실,회현동 행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,2,10000,1,10000,15,,,인터넷+방문,,경상남도 김해시 가락로63번길 33,경상남도 김해시 봉황동 301-3,경상남도 김해시청,회현동,055-359-1544,www.gimhae.go.kr/yes,35.23149078,128.8784554,2022-06-15,5350000,경상남도 김해시
회현동 행정복지센터 대회의실,회현동 행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,2,10000,1,10000,90,,,인터넷+방문,,경상남도 김해시 가락로63번길 33,경상남도 김해시 봉황동 301-3,경상남도 김해시청,회현동,055-359-1544,www.gimhae.go.kr/yes,35.23149078,128.8784554,2022-06-15,5350000,경상남도 김해시
부원동 행정복지센터 회의실,부원동 행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,2,10000,,,100,,빔프로젝트+책상+의자,인터넷,,경상남도 김해시 김해대로2371번길 24-16,,경상남도 김해시청,부원동,055-359-1578,www.gimhae.go.kr/yes,35.22870032,128.8865656,2022-06-15,5350000,경상남도 김해시
김해문화의집 회의실,김해문화의집,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,2,10000,,,20,,음향시설+책상+의자,인터넷,,경상남도 김해시 김해대로2371번길 24-18,,경상남도 김해시청,부원동,055-359-1578,www.gimhae.go.kr/yes,35.22876188,128.886775,2022-06-15,5350000,경상남도 김해시
내외동 행정복지센터 소회의실,내외동 행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,2,10000,2,10000,20,59,책상+의자,인터넷,,경상남도 김해시 내외로 67,경상남도 김해시내동 1116-4,경상남도 김해시청,내외동,055-359-1604,www.gimhae.go.kr/yes,35.23502904,128.8652989,2022-06-15,5350000,경상남도 김해시
인수동주민센터 강당,인수동주민센터,강당,매주 토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,,,,,232,,인터넷+방문+전화,,서울특별시 강북구 인수봉로 255,서울특별시 강북구 수유동 527-19,서울특별시 강북구청,인수동 주민센터,02-3778-4953,https://yeyak.seoul.go.kr/web/main.do,37.6414418,127.0105828,2022-07-08,3080000,서울특별시 강북구
인수동자치회관 회의실,인수동자치회관,회의실,매주 토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,,,,,97,,인터넷+방문+전화,,서울특별시 강북구 수유로 49,서울특별시 강북구 수유동 605-202,서울특별시 강북구청,인수동 주민센터,02-3778-4953,https://yeyak.seoul.go.kr/web/main.do,37.635262,127.019141,2022-07-08,3080000,서울특별시 강북구
군민회관,군민회관,강당,연중무휴,09:00,22:00,08:00,22:00,Y,1,47000,,,300,762,,방문,,전라남도 화순군 화순읍 진각로 85,전라남도 화순군 화순읍 광덕리 88,전라남도 화순군청,재무과,061-379-3419,http://hwasun.go.kr,35.05831262,126.9851599,2022-07-06,4900000,전라남도 화순군
적벽실,화순 하니움문화스포츠센터,다목적실,월+신정+구정+추석 연휴,08:00,22:00,08:00,22:00,Y,8,360000,,,725,1019,음향콘솔1+빔프로젝터1+PC1+조명콘솔1,인터넷,,전라남도 화순군 화순읍 학포로 2698,전라남도 화순군 화순읍 대리 456,전라남도 화순군청,스포츠산업과,061-379-3402,http://hwasun.go.kr,35.05012408,126.9686133,2022-07-06,4900000,전라남도 화순군
만연홀,화순 하니움문화스포츠센터,다목적실,월+신정+구정+추석 연휴,08:00,22:00,08:00,22:00,Y,8,180000,,,168,460,음향콘솔1+빔프로젝터1+PC1+조명콘솔1,인터넷,,전라남도 화순군 화순읍 학포로 2698,전라남도 화순군 화순읍 대리 456,전라남도 화순군청,스포츠산업과,061-379-3402,http://hwasun.go.kr,35.05012408,126.9686133,2022-07-06,4900000,전라남도 화순군
갤러리,화순 하니움문화스포츠센터,전시실,월+신정+구정+추석 연휴,08:00,22:00,08:00,22:00,Y,8,50000,,,1000,307,빔프로젝터1,인터넷,,전라남도 화순군 화순읍 학포로 2698,전라남도 화순군 화순읍 대리 456,전라남도 화순군청,스포츠산업과,061-379-3402,http://hwasun.go.kr,35.05012408,126.9686133,2022-07-06,4900000,전라남도 화순군
체육관,화순 하니움문화스포츠센터,다목적경기장,월+신정+구정+추석 연휴,08:00,22:00,08:00,22:00,Y,8,250000,,,2730,5378,음향콘솔1+조명콘솔1,인터넷,,전라남도 화순군 화순읍 학포로 2698,전라남도 화순군 화순읍 대리 456,전라남도 화순군청,스포츠산업과,061-379-3402,http://hwasun.go.kr,35.05012408,126.9686133,2022-07-06,4900000,전라남도 화순군
세미나실1,화순 하니움문화스포츠센터,회의실,월+신정+구정+추석 연휴,08:00,22:00,08:00,22:00,Y,8,120000,,,1000,113,음향콘솔1+빔프로젝터1+책상18+의자60,인터넷,,전라남도 화순군 화순읍 학포로 2698,전라남도 화순군 화순읍 대리 456,전라남도 화순군청,스포츠산업과,061-379-3402,http://hwasun.go.kr,35.05012408,126.9686133,2022-07-06,4900000,전라남도 화순군
세미나실2,화순 하니움문화스포츠센터,회의실,월+신정+구정+추석 연휴,08:00,22:00,08:00,22:00,Y,8,120000,,,60,113,음향콘솔1+빔프로젝터1+PC1+책상17+의자70,인터넷,,전라남도 화순군 화순읍 학포로 2698,전라남도 화순군 화순읍 대리 456,전라남도 화순군청,스포츠산업과,061-379-3402,http://hwasun.go.kr,35.05012408,126.9686133,2022-07-06,4900000,전라남도 화순군
회랑,화순 하니움문화스포츠센터,기타,연중무휴,08:00,22:00,08:00,22:00,Y,8,120000,,,70,570,음향콘솔1,인터넷,,전라남도 화순군 화순읍 학포로 2698,전라남도 화순군 화순읍 대리 456,전라남도 화순군청,스포츠산업과,061-379-3402,http://hwasun.go.kr,35.05012408,126.9686133,2022-07-06,4900000,전라남도 화순군
공설운동장,화순 하니움문화스포츠센터,다목적경기장,월+신정+구정+추석 연휴,05:00,23:00,05:00,23:00,Y,3,255000,,,1000,6400,단순마이크+탁자4+의자50+연대1+사회대1,인터넷,,전라남도 화순군 화순읍 학포로 2698,전라남도 화순군 화순읍 대리 456,전라남도 화순군청,스포츠산업과,061-379-3402,http://hwasun.go.kr,35.05012408,126.9686133,2022-07-06,4900000,전라남도 화순군
공설보조구장,화순 하니움문화스포츠센터,축구장,월+신정+구정+추석 연휴,05:00,23:00,05:00,23:00,Y,3,70000,,,1000,6400,,인터넷,,전라남도 화순군 화순읍 학포로 2698,전라남도 화순군 화순읍 대리 456,전라남도 화순군청,스포츠산업과,061-379-3402,http://hwasun.go.kr,35.05012408,126.9686133,2022-07-06,4900000,전라남도 화순군
테니스장,화순 하니움문화스포츠센터,테니스장,월+신정+구정+추석 연휴,05:00,23:00,05:00,23:00,Y,8,20000,,,1000,7450,,인터넷,,전라남도 화순군 화순읍 학포로 2698,전라남도 화순군 화순읍 대리 456,전라남도 화순군청,스포츠산업과,061-379-3402,http://hwasun.go.kr,35.05012408,126.9686133,2022-07-06,4900000,전라남도 화순군
족구장2면,화순 하니움문화스포츠센터,족구장,연중무휴,05:00,23:00,05:00,23:00,N,12,,,,1000,7450,,인터넷,,전라남도 화순군 화순읍 학포로 2698,전라남도 화순군 화순읍 대리 456,전라남도 화순군청,스포츠산업과,061-379-3402,http://hwasun.go.kr,35.05012408,126.9686133,2022-07-06,4900000,전라남도 화순군
농구장3면,화순 하니움문화스포츠센터,농구장,연중무휴,05:00,23:00,05:00,23:00,N,12,,,,1000,7450,,인터넷,,전라남도 화순군 화순읍 학포로 2698,전라남도 화순군 화순읍 대리 456,전라남도 화순군청,스포츠산업과,061-379-3402,http://hwasun.go.kr,35.05012408,126.9686133,2022-07-06,4900000,전라남도 화순군
다지구장,화순읍 다지리,축구장,월+신정+구정+추석 연휴,05:00,23:00,05:00,23:00,Y,3,70000,,,1000,9416,,인터넷,,전라남도 화순군 화순읍 다지리 676-18,전라남도 화순군 화순읍 다지리 676-18,전라남도 화순군청,스포츠산업과,061-379-3402,http://hwasun.go.kr,35.03748771,127.0079639,2022-07-06,4900000,전라남도 화순군
